"response","id","age","male","action","intention","contact"
3,"97;556",27,0,1,1,0
3,"97;556",27,0,1,1,0
4,"97;556",27,0,1,1,0
6,"97;556",27,0,0,1,0
4,"97;556",27,0,0,1,0
5,"97;556",27,0,0,1,0
3,"97;556",27,0,0,1,0
5,"97;556",27,0,0,1,0
3,"97;556",27,0,0,1,0
4,"97;556",27,0,1,0,0
6,"97;558",27,0,0,0,1
5,"97;558",27,0,0,0,1
4,"97;558",27,0,0,0,1
3,"97;558",27,0,0,1,1
4,"97;558",27,0,0,1,1
3,"97;558",27,0,0,1,1
7,"97;558",27,0,1,0,0
4,"97;558",27,0,1,0,0
5,"97;558",27,0,1,0,0
7,"97;558",27,0,1,0,0
3,"97;558",27,0,1,0,0
5,"97;558",27,0,1,0,0
5,"97;558",27,0,1,0,0
4,"97;558",27,0,0,0,0
6,"97;558",27,0,0,0,0
4,"97;558",27,0,0,0,0
5,"97;558",27,0,0,0,0
4,"97;558",27,0,0,0,0
5,"97;558",27,0,1,1,0
3,"97;558",27,0,1,1,0
3,"97;558",27,0,1,1,0
7,"97;558",27,0,1,1,0
4,"97;558",27,0,1,1,0
4,"97;558",27,0,0,1,0
4,"97;558",27,0,0,1,0
5,"97;558",27,0,0,1,0
4,"97;558",27,0,0,1,0
6,"97;558",27,0,0,1,0
4,"97;558",27,0,0,1,0
5,"97;558",27,0,1,0,0
6,"97;581",57,0,0,0,1
7,"97;581",57,0,0,0,1
7,"97;581",57,0,0,0,1
7,"97;581",57,0,0,1,1
2,"97;581",57,0,0,1,1
1,"97;581",57,0,0,1,1
7,"97;581",57,0,1,0,0
7,"97;581",57,0,1,0,0
7,"97;581",57,0,1,0,0
7,"97;581",57,0,1,0,0
7,"97;581",57,0,1,0,0
7,"97;581",57,0,1,0,0
1,"97;581",57,0,1,0,0
2,"97;581",57,0,0,0,0
7,"97;581",57,0,0,0,0
2,"97;581",57,0,0,0,0
7,"97;581",57,0,0,0,0
6,"97;581",57,0,0,0,0
6,"97;581",57,0,1,1,0
7,"97;581",57,0,1,1,0
1,"97;581",57,0,1,1,0
7,"97;581",57,0,1,1,0
7,"97;581",57,0,1,1,0
1,"97;581",57,0,0,1,0
6,"97;581",57,0,0,1,0
2,"97;581",57,0,0,1,0
1,"97;581",57,0,0,1,0
7,"97;581",57,0,0,1,0
7,"97;581",57,0,0,1,0
1,"97;581",57,0,1,0,0
7,"97;582",48,1,0,0,1
4,"97;582",48,1,0,0,1
1,"97;582",48,1,0,0,1
1,"97;582",48,1,0,1,1
1,"97;582",48,1,0,1,1
1,"97;582",48,1,0,1,1
7,"97;582",48,1,1,0,0
4,"97;582",48,1,1,0,0
1,"97;582",48,1,1,0,0
4,"97;582",48,1,1,0,0
4,"97;582",48,1,1,0,0
4,"97;582",48,1,1,0,0
4,"97;582",48,1,1,0,0
4,"97;582",48,1,0,0,0
4,"97;582",48,1,0,0,0
4,"97;582",48,1,0,0,0
4,"97;582",48,1,0,0,0
1,"97;582",48,1,0,0,0
1,"97;582",48,1,1,1,0
1,"97;582",48,1,1,1,0
1,"97;582",48,1,1,1,0
4,"97;582",48,1,1,1,0
1,"97;582",48,1,1,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,0,1,0
4,"97;582",48,1,1,0,0
5,"97;584",58,0,0,0,1
4,"97;584",58,0,0,0,1
4,"97;584",58,0,0,0,1
1,"97;584",58,0,0,1,1
1,"97;584",58,0,0,1,1
1,"97;584",58,0,0,1,1
5,"97;584",58,0,1,0,0
1,"97;584",58,0,1,0,0
1,"97;584",58,0,1,0,0
4,"97;584",58,0,1,0,0
2,"97;584",58,0,1,0,0
2,"97;584",58,0,1,0,0
3,"97;584",58,0,1,0,0
2,"97;584",58,0,0,0,0
7,"97;584",58,0,0,0,0
2,"97;584",58,0,0,0,0
4,"97;584",58,0,0,0,0
3,"97;584",58,0,0,0,0
2,"97;584",58,0,1,1,0
1,"97;584",58,0,1,1,0
1,"97;584",58,0,1,1,0
2,"97;584",58,0,1,1,0
2,"97;584",58,0,1,1,0
4,"97;584",58,0,0,1,0
2,"97;584",58,0,0,1,0
4,"97;584",58,0,0,1,0
3,"97;584",58,0,0,1,0
3,"97;584",58,0,0,1,0
2,"97;584",58,0,0,1,0
4,"97;584",58,0,1,0,0
4,"97;585",34,1,0,0,1
4,"97;585",34,1,0,0,1
1,"97;585",34,1,0,0,1
1,"97;585",34,1,0,1,1
1,"97;585",34,1,0,1,1
1,"97;585",34,1,0,1,1
5,"97;585",34,1,1,0,0
1,"97;585",34,1,1,0,0
3,"97;585",34,1,1,0,0
2,"97;585",34,1,1,0,0
5,"97;585",34,1,1,0,0
1,"97;585",34,1,1,0,0
4,"97;585",34,1,1,0,0
5,"97;585",34,1,0,0,0
6,"97;585",34,1,0,0,0
2,"97;585",34,1,0,0,0
5,"97;585",34,1,0,0,0
6,"97;585",34,1,0,0,0
1,"97;585",34,1,1,1,0
4,"97;585",34,1,1,1,0
1,"97;585",34,1,1,1,0
1,"97;585",34,1,1,1,0
2,"97;585",34,1,1,1,0
4,"97;585",34,1,0,1,0
1,"97;585",34,1,0,1,0
4,"97;585",34,1,0,1,0
4,"97;585",34,1,0,1,0
2,"97;585",34,1,0,1,0
4,"97;585",34,1,0,1,0
1,"97;585",34,1,1,0,0
4,"97;587",41,1,0,0,1
6,"97;587",41,1,0,0,1
5,"97;587",41,1,0,0,1
2,"97;587",41,1,0,1,1
4,"97;587",41,1,0,1,1
2,"97;587",41,1,0,1,1
6,"97;587",41,1,1,0,0
4,"97;587",41,1,1,0,0
5,"97;587",41,1,1,0,0
6,"97;587",41,1,1,0,0
5,"97;587",41,1,1,0,0
2,"97;587",41,1,1,0,0
5,"97;587",41,1,1,0,0
6,"97;587",41,1,0,0,0
6,"97;587",41,1,0,0,0
7,"97;587",41,1,0,0,0
6,"97;587",41,1,0,0,0
6,"97;587",41,1,0,0,0
4,"97;587",41,1,1,1,0
4,"97;587",41,1,1,1,0
4,"97;587",41,1,1,1,0
4,"97;587",41,1,1,1,0
2,"97;587",41,1,1,1,0
5,"97;587",41,1,0,1,0
5,"97;587",41,1,0,1,0
6,"97;587",41,1,0,1,0
6,"97;587",41,1,0,1,0
6,"97;587",41,1,0,1,0
6,"97;587",41,1,0,1,0
5,"97;587",41,1,1,0,0
6,"97;588",48,1,0,0,1
6,"97;588",48,1,0,0,1
6,"97;588",48,1,0,0,1
2,"97;588",48,1,0,1,1
1,"97;588",48,1,0,1,1
2,"97;588",48,1,0,1,1
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,1,0,0
6,"97;588",48,1,0,0,0
6,"97;588",48,1,0,0,0
7,"97;588",48,1,0,0,0
6,"97;588",48,1,0,0,0
2,"97;588",48,1,0,0,0
6,"97;588",48,1,1,1,0
4,"97;588",48,1,1,1,0
2,"97;588",48,1,1,1,0
6,"97;588",48,1,1,1,0
6,"97;588",48,1,1,1,0
7,"97;588",48,1,0,1,0
6,"97;588",48,1,0,1,0
7,"97;588",48,1,0,1,0
6,"97;588",48,1,0,1,0
6,"97;588",48,1,0,1,0
6,"97;588",48,1,0,1,0
2,"97;588",48,1,1,0,0
3,"97;590",41,0,0,0,1
4,"97;590",41,0,0,0,1
4,"97;590",41,0,0,0,1
4,"97;590",41,0,0,1,1
2,"97;590",41,0,0,1,1
2,"97;590",41,0,0,1,1
4,"97;590",41,0,1,0,0
3,"97;590",41,0,1,0,0
4,"97;590",41,0,1,0,0
4,"97;590",41,0,1,0,0
4,"97;590",41,0,1,0,0
4,"97;590",41,0,1,0,0
4,"97;590",41,0,1,0,0
3,"97;590",41,0,0,0,0
4,"97;590",41,0,0,0,0
4,"97;590",41,0,0,0,0
4,"97;590",41,0,0,0,0
4,"97;590",41,0,0,0,0
3,"97;590",41,0,1,1,0
3,"97;590",41,0,1,1,0
4,"97;590",41,0,1,1,0
4,"97;590",41,0,1,1,0
4,"97;590",41,0,1,1,0
4,"97;590",41,0,0,1,0
4,"97;590",41,0,0,1,0
5,"97;590",41,0,0,1,0
4,"97;590",41,0,0,1,0
4,"97;590",41,0,0,1,0
4,"97;590",41,0,0,1,0
2,"97;590",41,0,1,0,0
4,"97;591",42,1,0,0,1
6,"97;591",42,1,0,0,1
6,"97;591",42,1,0,0,1
5,"97;591",42,1,0,1,1
1,"97;591",42,1,0,1,1
1,"97;591",42,1,0,1,1
4,"97;591",42,1,1,0,0
4,"97;591",42,1,1,0,0
4,"97;591",42,1,1,0,0
6,"97;591",42,1,1,0,0
4,"97;591",42,1,1,0,0
4,"97;591",42,1,1,0,0
4,"97;591",42,1,1,0,0
7,"97;591",42,1,0,0,0
4,"97;591",42,1,0,0,0
4,"97;591",42,1,0,0,0
2,"97;591",42,1,0,0,0
3,"97;591",42,1,0,0,0
4,"97;591",42,1,1,1,0
1,"97;591",42,1,1,1,0
1,"97;591",42,1,1,1,0
2,"97;591",42,1,1,1,0
2,"97;591",42,1,1,1,0
4,"97;591",42,1,0,1,0
4,"97;591",42,1,0,1,0
4,"97;591",42,1,0,1,0
2,"97;591",42,1,0,1,0
2,"97;591",42,1,0,1,0
4,"97;591",42,1,0,1,0
4,"97;591",42,1,1,0,0
7,"97;593",48,1,0,0,1
7,"97;593",48,1,0,0,1
7,"97;593",48,1,0,0,1
1,"97;593",48,1,0,1,1
1,"97;593",48,1,0,1,1
1,"97;593",48,1,0,1,1
7,"97;593",48,1,1,0,0
4,"97;593",48,1,1,0,0
7,"97;593",48,1,1,0,0
7,"97;593",48,1,1,0,0
7,"97;593",48,1,1,0,0
4,"97;593",48,1,1,0,0
7,"97;593",48,1,1,0,0
7,"97;593",48,1,0,0,0
7,"97;593",48,1,0,0,0
7,"97;593",48,1,0,0,0
7,"97;593",48,1,0,0,0
7,"97;593",48,1,0,0,0
7,"97;593",48,1,1,1,0
1,"97;593",48,1,1,1,0
1,"97;593",48,1,1,1,0
2,"97;593",48,1,1,1,0
4,"97;593",48,1,1,1,0
7,"97;593",48,1,0,1,0
7,"97;593",48,1,0,1,0
7,"97;593",48,1,0,1,0
7,"97;593",48,1,0,1,0
7,"97;593",48,1,0,1,0
7,"97;593",48,1,0,1,0
6,"97;593",48,1,1,0,0
7,"97;595",25,1,0,0,1
7,"97;595",25,1,0,0,1
7,"97;595",25,1,0,0,1
2,"97;595",25,1,0,1,1
2,"97;595",25,1,0,1,1
2,"97;595",25,1,0,1,1
6,"97;595",25,1,1,0,0
7,"97;595",25,1,1,0,0
7,"97;595",25,1,1,0,0
7,"97;595",25,1,1,0,0
2,"97;595",25,1,1,0,0
7,"97;595",25,1,1,0,0
6,"97;595",25,1,1,0,0
7,"97;595",25,1,0,0,0
7,"97;595",25,1,0,0,0
7,"97;595",25,1,0,0,0
6,"97;595",25,1,0,0,0
7,"97;595",25,1,0,0,0
2,"97;595",25,1,1,1,0
4,"97;595",25,1,1,1,0
4,"97;595",25,1,1,1,0
7,"97;595",25,1,1,1,0
7,"97;595",25,1,1,1,0
5,"97;595",25,1,0,1,0
7,"97;595",25,1,0,1,0
7,"97;595",25,1,0,1,0
7,"97;595",25,1,0,1,0
2,"97;595",25,1,0,1,0
7,"97;595",25,1,0,1,0
7,"97;595",25,1,1,0,0
4,"97;596",33,0,0,0,1
4,"97;596",33,0,0,0,1
5,"97;596",33,0,0,0,1
4,"97;596",33,0,0,1,1
1,"97;596",33,0,0,1,1
1,"97;596",33,0,0,1,1
5,"97;596",33,0,1,0,0
2,"97;596",33,0,1,0,0
4,"97;596",33,0,1,0,0
4,"97;596",33,0,1,0,0
3,"97;596",33,0,1,0,0
4,"97;596",33,0,1,0,0
4,"97;596",33,0,1,0,0
6,"97;596",33,0,0,0,0
6,"97;596",33,0,0,0,0
6,"97;596",33,0,0,0,0
7,"97;596",33,0,0,0,0
4,"97;596",33,0,0,0,0
1,"97;596",33,0,1,1,0
1,"97;596",33,0,1,1,0
2,"97;596",33,0,1,1,0
1,"97;596",33,0,1,1,0
4,"97;596",33,0,1,1,0
6,"97;596",33,0,0,1,0
6,"97;596",33,0,0,1,0
1,"97;596",33,0,0,1,0
6,"97;596",33,0,0,1,0
6,"97;596",33,0,0,1,0
4,"97;596",33,0,0,1,0
3,"97;596",33,0,1,0,0
5,"97;603",28,0,0,0,1
6,"97;603",28,0,0,0,1
5,"97;603",28,0,0,0,1
3,"97;603",28,0,0,1,1
5,"97;603",28,0,0,1,1
3,"97;603",28,0,0,1,1
7,"97;603",28,0,1,0,0
3,"97;603",28,0,1,0,0
4,"97;603",28,0,1,0,0
7,"97;603",28,0,1,0,0
4,"97;603",28,0,1,0,0
4,"97;603",28,0,1,0,0
5,"97;603",28,0,1,0,0
4,"97;603",28,0,0,0,0
4,"97;603",28,0,0,0,0
4,"97;603",28,0,0,0,0
1,"97;603",28,0,0,0,0
4,"97;603",28,0,0,0,0
4,"97;603",28,0,1,1,0
5,"97;603",28,0,1,1,0
3,"97;603",28,0,1,1,0
5,"97;603",28,0,1,1,0
4,"97;603",28,0,1,1,0
4,"97;603",28,0,0,1,0
4,"97;603",28,0,0,1,0
4,"97;603",28,0,0,1,0
1,"97;603",28,0,0,1,0
7,"97;603",28,0,0,1,0
1,"97;603",28,0,0,1,0
4,"97;603",28,0,1,0,0
4,"97;604",19,1,0,0,1
3,"97;604",19,1,0,0,1
4,"97;604",19,1,0,0,1
3,"97;604",19,1,0,1,1
3,"97;604",19,1,0,1,1
3,"97;604",19,1,0,1,1
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
4,"97;604",19,1,1,0,0
6,"97;604",19,1,0,0,0
4,"97;604",19,1,0,0,0
2,"97;604",19,1,0,0,0
4,"97;604",19,1,0,0,0
5,"97;604",19,1,0,0,0
3,"97;604",19,1,1,1,0
2,"97;604",19,1,1,1,0
3,"97;604",19,1,1,1,0
3,"97;604",19,1,1,1,0
3,"97;604",19,1,1,1,0
3,"97;604",19,1,0,1,0
4,"97;604",19,1,0,1,0
4,"97;604",19,1,0,1,0
4,"97;604",19,1,0,1,0
4,"97;604",19,1,0,1,0
3,"97;604",19,1,0,1,0
4,"97;604",19,1,1,0,0
4,"97;608",41,0,0,0,1
1,"97;608",41,0,0,0,1
4,"97;608",41,0,0,0,1
1,"97;608",41,0,0,1,1
1,"97;608",41,0,0,1,1
1,"97;608",41,0,0,1,1
4,"97;608",41,0,1,0,0
1,"97;608",41,0,1,0,0
4,"97;608",41,0,1,0,0
4,"97;608",41,0,1,0,0
1,"97;608",41,0,1,0,0
4,"97;608",41,0,1,0,0
1,"97;608",41,0,1,0,0
7,"97;608",41,0,0,0,0
7,"97;608",41,0,0,0,0
4,"97;608",41,0,0,0,0
2,"97;608",41,0,0,0,0
1,"97;608",41,0,0,0,0
1,"97;608",41,0,1,1,0
1,"97;608",41,0,1,1,0
1,"97;608",41,0,1,1,0
4,"97;608",41,0,1,1,0
2,"97;608",41,0,1,1,0
1,"97;608",41,0,0,1,0
4,"97;608",41,0,0,1,0
4,"97;608",41,0,0,1,0
4,"97;608",41,0,0,1,0
7,"97;608",41,0,0,1,0
1,"97;608",41,0,0,1,0
1,"97;608",41,0,1,0,0
3,"97;609",29,0,0,0,1
2,"97;609",29,0,0,0,1
2,"97;609",29,0,0,0,1
1,"97;609",29,0,0,1,1
2,"97;609",29,0,0,1,1
1,"97;609",29,0,0,1,1
3,"97;609",29,0,1,0,0
2,"97;609",29,0,1,0,0
2,"97;609",29,0,1,0,0
3,"97;609",29,0,1,0,0
3,"97;609",29,0,1,0,0
2,"97;609",29,0,1,0,0
2,"97;609",29,0,1,0,0
3,"97;609",29,0,0,0,0
4,"97;609",29,0,0,0,0
4,"97;609",29,0,0,0,0
3,"97;609",29,0,0,0,0
3,"97;609",29,0,0,0,0
2,"97;609",29,0,1,1,0
3,"97;609",29,0,1,1,0
1,"97;609",29,0,1,1,0
1,"97;609",29,0,1,1,0
1,"97;609",29,0,1,1,0
3,"97;609",29,0,0,1,0
2,"97;609",29,0,0,1,0
1,"97;609",29,0,0,1,0
3,"97;609",29,0,0,1,0
4,"97;609",29,0,0,1,0
3,"97;609",29,0,0,1,0
3,"97;609",29,0,1,0,0
6,"97;611",60,0,0,0,1
4,"97;611",60,0,0,0,1
4,"97;611",60,0,0,0,1
4,"97;611",60,0,0,1,1
3,"97;611",60,0,0,1,1
2,"97;611",60,0,0,1,1
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
4,"97;611",60,0,1,0,0
3,"97;611",60,0,0,0,0
3,"97;611",60,0,0,0,0
2,"97;611",60,0,0,0,0
4,"97;611",60,0,0,0,0
4,"97;611",60,0,0,0,0
4,"97;611",60,0,1,1,0
3,"97;611",60,0,1,1,0
3,"97;611",60,0,1,1,0
4,"97;611",60,0,1,1,0
4,"97;611",60,0,1,1,0
4,"97;611",60,0,0,1,0
2,"97;611",60,0,0,1,0
5,"97;611",60,0,0,1,0
4,"97;611",60,0,0,1,0
5,"97;611",60,0,0,1,0
5,"97;611",60,0,0,1,0
3,"97;611",60,0,1,0,0
4,"97;613",33,1,0,0,1
4,"97;613",33,1,0,0,1
2,"97;613",33,1,0,0,1
1,"97;613",33,1,0,1,1
1,"97;613",33,1,0,1,1
1,"97;613",33,1,0,1,1
4,"97;613",33,1,1,0,0
5,"97;613",33,1,1,0,0
2,"97;613",33,1,1,0,0
5,"97;613",33,1,1,0,0
4,"97;613",33,1,1,0,0
1,"97;613",33,1,1,0,0
1,"97;613",33,1,1,0,0
5,"97;613",33,1,0,0,0
7,"97;613",33,1,0,0,0
5,"97;613",33,1,0,0,0
4,"97;613",33,1,0,0,0
2,"97;613",33,1,0,0,0
4,"97;613",33,1,1,1,0
3,"97;613",33,1,1,1,0
2,"97;613",33,1,1,1,0
6,"97;613",33,1,1,1,0
1,"97;613",33,1,1,1,0
6,"97;613",33,1,0,1,0
4,"97;613",33,1,0,1,0
5,"97;613",33,1,0,1,0
6,"97;613",33,1,0,1,0
5,"97;613",33,1,0,1,0
4,"97;613",33,1,0,1,0
4,"97;613",33,1,1,0,0
5,"97;618",43,1,0,0,1
4,"97;618",43,1,0,0,1
3,"97;618",43,1,0,0,1
5,"97;618",43,1,0,1,1
5,"97;618",43,1,0,1,1
5,"97;618",43,1,0,1,1
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,1,0,0
5,"97;618",43,1,0,0,0
5,"97;618",43,1,0,0,0
5,"97;618",43,1,0,0,0
5,"97;618",43,1,0,0,0
5,"97;618",43,1,0,0,0
5,"97;618",43,1,1,1,0
5,"97;618",43,1,1,1,0
5,"97;618",43,1,1,1,0
5,"97;618",43,1,1,1,0
5,"97;618",43,1,1,1,0
2,"97;618",43,1,0,1,0
5,"97;618",43,1,0,1,0
5,"97;618",43,1,0,1,0
5,"97;618",43,1,0,1,0
5,"97;618",43,1,0,1,0
5,"97;618",43,1,0,1,0
5,"97;618",43,1,1,0,0
6,"97;621",66,0,0,0,1
4,"97;621",66,0,0,0,1
2,"97;621",66,0,0,0,1
2,"97;621",66,0,0,1,1
4,"97;621",66,0,0,1,1
4,"97;621",66,0,0,1,1
4,"97;621",66,0,1,0,0
5,"97;621",66,0,1,0,0
4,"97;621",66,0,1,0,0
7,"97;621",66,0,1,0,0
5,"97;621",66,0,1,0,0
4,"97;621",66,0,1,0,0
4,"97;621",66,0,1,0,0
7,"97;621",66,0,0,0,0
4,"97;621",66,0,0,0,0
2,"97;621",66,0,0,0,0
3,"97;621",66,0,0,0,0
4,"97;621",66,0,0,0,0
5,"97;621",66,0,1,1,0
4,"97;621",66,0,1,1,0
4,"97;621",66,0,1,1,0
2,"97;621",66,0,1,1,0
4,"97;621",66,0,1,1,0
6,"97;621",66,0,0,1,0
7,"97;621",66,0,0,1,0
6,"97;621",66,0,0,1,0
3,"97;621",66,0,0,1,0
7,"97;621",66,0,0,1,0
3,"97;621",66,0,0,1,0
7,"97;621",66,0,1,0,0
6,"97;622",67,1,0,0,1
7,"97;622",67,1,0,0,1
1,"97;622",67,1,0,0,1
1,"97;622",67,1,0,1,1
3,"97;622",67,1,0,1,1
1,"97;622",67,1,0,1,1
6,"97;622",67,1,1,0,0
6,"97;622",67,1,1,0,0
6,"97;622",67,1,1,0,0
7,"97;622",67,1,1,0,0
4,"97;622",67,1,1,0,0
4,"97;622",67,1,1,0,0
5,"97;622",67,1,1,0,0
5,"97;622",67,1,0,0,0
4,"97;622",67,1,0,0,0
7,"97;622",67,1,0,0,0
4,"97;622",67,1,0,0,0
4,"97;622",67,1,0,0,0
3,"97;622",67,1,1,1,0
2,"97;622",67,1,1,1,0
1,"97;622",67,1,1,1,0
6,"97;622",67,1,1,1,0
4,"97;622",67,1,1,1,0
5,"97;622",67,1,0,1,0
6,"97;622",67,1,0,1,0
4,"97;622",67,1,0,1,0
6,"97;622",67,1,0,1,0
7,"97;622",67,1,0,1,0
5,"97;622",67,1,0,1,0
5,"97;622",67,1,1,0,0
7,"97;624",44,1,0,0,1
4,"97;624",44,1,0,0,1
4,"97;624",44,1,0,0,1
1,"97;624",44,1,0,1,1
4,"97;624",44,1,0,1,1
1,"97;624",44,1,0,1,1
1,"97;624",44,1,1,0,0
4,"97;624",44,1,1,0,0
4,"97;624",44,1,1,0,0
4,"97;624",44,1,1,0,0
3,"97;624",44,1,1,0,0
1,"97;624",44,1,1,0,0
4,"97;624",44,1,1,0,0
4,"97;624",44,1,0,0,0
3,"97;624",44,1,0,0,0
6,"97;624",44,1,0,0,0
3,"97;624",44,1,0,0,0
6,"97;624",44,1,0,0,0
4,"97;624",44,1,1,1,0
4,"97;624",44,1,1,1,0
2,"97;624",44,1,1,1,0
6,"97;624",44,1,1,1,0
2,"97;624",44,1,1,1,0
4,"97;624",44,1,0,1,0
7,"97;624",44,1,0,1,0
2,"97;624",44,1,0,1,0
2,"97;624",44,1,0,1,0
7,"97;624",44,1,0,1,0
6,"97;624",44,1,0,1,0
4,"97;624",44,1,1,0,0
5,"97;626",18,1,0,0,1
3,"97;626",18,1,0,0,1
2,"97;626",18,1,0,0,1
2,"97;626",18,1,0,1,1
1,"97;626",18,1,0,1,1
1,"97;626",18,1,0,1,1
5,"97;626",18,1,1,0,0
2,"97;626",18,1,1,0,0
2,"97;626",18,1,1,0,0
2,"97;626",18,1,1,0,0
3,"97;626",18,1,1,0,0
2,"97;626",18,1,1,0,0
2,"97;626",18,1,1,0,0
5,"97;626",18,1,0,0,0
5,"97;626",18,1,0,0,0
4,"97;626",18,1,0,0,0
6,"97;626",18,1,0,0,0
4,"97;626",18,1,0,0,0
2,"97;626",18,1,1,1,0
1,"97;626",18,1,1,1,0
1,"97;626",18,1,1,1,0
1,"97;626",18,1,1,1,0
2,"97;626",18,1,1,1,0
4,"97;626",18,1,0,1,0
4,"97;626",18,1,0,1,0
6,"97;626",18,1,0,1,0
2,"97;626",18,1,0,1,0
6,"97;626",18,1,0,1,0
2,"97;626",18,1,0,1,0
2,"97;626",18,1,1,0,0
3,"97;628",26,0,0,0,1
3,"97;628",26,0,0,0,1
3,"97;628",26,0,0,0,1
3,"97;628",26,0,0,1,1
3,"97;628",26,0,0,1,1
3,"97;628",26,0,0,1,1
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
3,"97;628",26,0,1,0,0
4,"97;628",26,0,0,0,0
3,"97;628",26,0,0,0,0
3,"97;628",26,0,0,0,0
3,"97;628",26,0,0,0,0
3,"97;628",26,0,0,0,0
3,"97;628",26,0,1,1,0
3,"97;628",26,0,1,1,0
3,"97;628",26,0,1,1,0
3,"97;628",26,0,1,1,0
3,"97;628",26,0,1,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,0,1,0
3,"97;628",26,0,1,0,0
6,"97;629",50,0,0,0,1
7,"97;629",50,0,0,0,1
4,"97;629",50,0,0,0,1
2,"97;629",50,0,0,1,1
5,"97;629",50,0,0,1,1
2,"97;629",50,0,0,1,1
7,"97;629",50,0,1,0,0
4,"97;629",50,0,1,0,0
4,"97;629",50,0,1,0,0
7,"97;629",50,0,1,0,0
1,"97;629",50,0,1,0,0
3,"97;629",50,0,1,0,0
4,"97;629",50,0,1,0,0
4,"97;629",50,0,0,0,0
2,"97;629",50,0,0,0,0
6,"97;629",50,0,0,0,0
7,"97;629",50,0,0,0,0
7,"97;629",50,0,0,0,0
6,"97;629",50,0,1,1,0
6,"97;629",50,0,1,1,0
6,"97;629",50,0,1,1,0
7,"97;629",50,0,1,1,0
2,"97;629",50,0,1,1,0
6,"97;629",50,0,0,1,0
4,"97;629",50,0,0,1,0
4,"97;629",50,0,0,1,0
3,"97;629",50,0,0,1,0
7,"97;629",50,0,0,1,0
2,"97;629",50,0,0,1,0
2,"97;629",50,0,1,0,0
6,"97;630",27,1,0,0,1
5,"97;630",27,1,0,0,1
6,"97;630",27,1,0,0,1
4,"97;630",27,1,0,1,1
4,"97;630",27,1,0,1,1
3,"97;630",27,1,0,1,1
5,"97;630",27,1,1,0,0
5,"97;630",27,1,1,0,0
6,"97;630",27,1,1,0,0
6,"97;630",27,1,1,0,0
5,"97;630",27,1,1,0,0
6,"97;630",27,1,1,0,0
6,"97;630",27,1,1,0,0
6,"97;630",27,1,0,0,0
6,"97;630",27,1,0,0,0
5,"97;630",27,1,0,0,0
6,"97;630",27,1,0,0,0
6,"97;630",27,1,0,0,0
6,"97;630",27,1,1,1,0
5,"97;630",27,1,1,1,0
3,"97;630",27,1,1,1,0
6,"97;630",27,1,1,1,0
5,"97;630",27,1,1,1,0
5,"97;630",27,1,0,1,0
6,"97;630",27,1,0,1,0
3,"97;630",27,1,0,1,0
6,"97;630",27,1,0,1,0
6,"97;630",27,1,0,1,0
6,"97;630",27,1,0,1,0
6,"97;630",27,1,1,0,0
2,"97;632",41,0,0,0,1
1,"97;632",41,0,0,0,1
1,"97;632",41,0,0,0,1
1,"97;632",41,0,0,1,1
1,"97;632",41,0,0,1,1
1,"97;632",41,0,0,1,1
2,"97;632",41,0,1,0,0
1,"97;632",41,0,1,0,0
2,"97;632",41,0,1,0,0
2,"97;632",41,0,1,0,0
1,"97;632",41,0,1,0,0
1,"97;632",41,0,1,0,0
1,"97;632",41,0,1,0,0
1,"97;632",41,0,0,0,0
1,"97;632",41,0,0,0,0
7,"97;632",41,0,0,0,0
1,"97;632",41,0,0,0,0
1,"97;632",41,0,0,0,0
1,"97;632",41,0,1,1,0
1,"97;632",41,0,1,1,0
1,"97;632",41,0,1,1,0
2,"97;632",41,0,1,1,0
1,"97;632",41,0,1,1,0
7,"97;632",41,0,0,1,0
7,"97;632",41,0,0,1,0
1,"97;632",41,0,0,1,0
2,"97;632",41,0,0,1,0
2,"97;632",41,0,0,1,0
2,"97;632",41,0,0,1,0
1,"97;632",41,0,1,0,0
2,"97;634",26,0,0,0,1
2,"97;634",26,0,0,0,1
